lay,	VBP,	lay,	put into a certain place or abstract location;put in a horizontal position;prepare or position for action or operation;lay eggs;impose as a duty, burden, or punishment;be located or situated somewhere; occupy a certain position;be lying, be prostrate; be in a horizontal position;originate (in;be and remain in a particular state or condition;tell an untruth; pretend with intent to deceive;have a place in relation to something else;assume a reclining position
surprise,	NN,	surprise,	the astonishment you feel when something totally unexpected happens to you;a sudden unexpected event;the act of surprising someone
surprise,	VB,	surprise,	cause to be surprised;come upon or take unawares;attack by storm; attack suddenly
chicken,	NNS,	chickens,	the flesh of a chicken used for food;a domestic fowl bred for flesh or eggs; believed to have been developed from the red jungle fowl;a person who lacks confidence, is irresolute and wishy-washy;a foolhardy competition; a dangerous activity that is continued until one competitor becomes afraid and stops
chicken,	NN,	chicken,	the flesh of a chicken used for food;a domestic fowl bred for flesh or eggs; believed to have been developed from the red jungle fowl;a person who lacks confidence, is irresolute and wishy-washy;a foolhardy competition; a dangerous activity that is continued until one competitor becomes afraid and stops
Fort,	NNP,	Fort,	a fortified military post where troops are stationed;a fortified defensive structure
Cheyenne,	NNP,	Cheyenne,	the capital and largest city of Wyoming; located in the southeastern corner of the state;the Algonquian language spoken by the Cheyenne;a member of a North American Indian people living on the western plains (now living in Oklahoma and Montana
fort,	NN,	fort,	a fortified military post where troops are stationed;a fortified defensive structure
useta,	NN,	useta,	--- No definition found for pos_key n ---
hide,	VB,	hide,	prevent from being seen or discovered;be or go into hiding; keep out of sight, as for protection and safety;cover as if with a shroud;make undecipherable or imperceptible by obscuring or concealing
movie,	NNS,	movies,	a form of entertainment that enacts a story by sound and a sequence of images giving the illusion of continuous movement
kill,	VBN,	killed,	cause to die; put to death, usually intentionally or knowingly;thwart the passage of;end or extinguish by forceful means;be fatal;be the source of great pain for;overwhelm with hilarity, pleasure, or admiration;hit with so much force as to make a return impossible, in racket games;hit with great force;deprive of life;cause the death of, without intention;drink down entirely;mark for deletion, rub off, or erase;tire out completely;cause to cease operating;destroy a vitally essential quality of or in
kill,	VBP,	kill,	cause to die; put to death, usually intentionally or knowingly;thwart the passage of;end or extinguish by forceful means;be fatal;be the source of great pain for;overwhelm with hilarity, pleasure, or admiration;hit with so much force as to make a return impossible, in racket games;hit with great force;deprive of life;cause the death of, without intention;drink down entirely;mark for deletion, rub off, or erase;tire out completely;cause to cease operating;destroy a vitally essential quality of or in
kill,	VB,	kill,	cause to die; put to death, usually intentionally or knowingly;thwart the passage of;end or extinguish by forceful means;be fatal;be the source of great pain for;overwhelm with hilarity, pleasure, or admiration;hit with so much force as to make a return impossible, in racket games;hit with great force;deprive of life;cause the death of, without intention;drink down entirely;mark for deletion, rub off, or erase;tire out completely;cause to cease operating;destroy a vitally essential quality of or in
cut,	VBD,	cut,	separate with or as if with an instrument;cut down on; make a reduction in;turn sharply; change direction abruptly;make an incision or separation;discharge from a group;form by probing, penetrating, or digging;style and tailor in a certain fashion;hit (a ball;make out and issue;cut and assemble the components of;intentionally fail to attend;be able to manage or manage successfully;give the appearance or impression of;move (one's fist;pass directly and often in haste;pass through or across;make an abrupt change of image or sound;stop filming;make a recording of;record a performance on (a medium;create by duplicating data;form or shape by cutting or incising;perform or carry out;function as a cutting instrument;allow incision or separation;divide a deck of cards at random into two parts to make selection difficult;cause to stop operating by disengaging a switch;reap or harvest;fell by sawing; hew;penetrate injuriously;refuse to acknowledge;shorten as if by severing the edges or ends of;weed out unwanted or unnecessary things;dissolve by breaking down the fat of;have a reducing effect;cease, stop;reduce in scope while retaining essential elements;lessen the strength or flavor of a solution or mixture;have grow through the gums;grow through the gums;cut off the testicles (of male animals such as horses
cut,	VB,	cut,	separate with or as if with an instrument;cut down on; make a reduction in;turn sharply; change direction abruptly;make an incision or separation;discharge from a group;form by probing, penetrating, or digging;style and tailor in a certain fashion;hit (a ball;make out and issue;cut and assemble the components of;intentionally fail to attend;be able to manage or manage successfully;give the appearance or impression of;move (one's fist;pass directly and often in haste;pass through or across;make an abrupt change of image or sound;stop filming;make a recording of;record a performance on (a medium;create by duplicating data;form or shape by cutting or incising;perform or carry out;function as a cutting instrument;allow incision or separation;divide a deck of cards at random into two parts to make selection difficult;cause to stop operating by disengaging a switch;reap or harvest;fell by sawing; hew;penetrate injuriously;refuse to acknowledge;shorten as if by severing the edges or ends of;weed out unwanted or unnecessary things;dissolve by breaking down the fat of;have a reducing effect;cease, stop;reduce in scope while retaining essential elements;lessen the strength or flavor of a solution or mixture;have grow through the gums;grow through the gums;cut off the testicles (of male animals such as horses
cut,	NN,	cut,	a share of the profits;a trench resembling a furrow that was made by erosion or excavation;a step on some scale;a wound made by cutting;a piece of meat that has been cut from an animal carcass;a remark capable of wounding mentally;a distinct selection of music from a recording or a compact disc;the omission that is made when an editorial change shortens a written passage;the style in which a garment is cut;a canal made by erosion or excavation;a refusal to recognize someone you know;in baseball; a batter's attempt to hit a pitched ball;(sports;the division of a deck of cards before dealing;the act of penetrating or opening open with a sharp edge;the act of cutting something into parts;the act of shortening something by chopping off the ends;the act of reducing the amount or number;an unexcused absence from class
arm,	NN,	arm,	a human limb; technically the part of the superior limb between the shoulder and the elbow but commonly used to refer to the whole superior limb;any projection that is thought to resemble a human arm;any instrument or instrumentality used in fighting or hunting;the part of an armchair or sofa that supports the elbow and forearm of a seated person;a division of some larger or more complex organization;the part of a garment that is attached at the armhole and that provides a cloth covering for the arm
arm,	NNS,	arms,	a human limb; technically the part of the superior limb between the shoulder and the elbow but commonly used to refer to the whole superior limb;any projection that is thought to resemble a human arm;any instrument or instrumentality used in fighting or hunting;the part of an armchair or sofa that supports the elbow and forearm of a seated person;a division of some larger or more complex organization;the part of a garment that is attached at the armhole and that provides a cloth covering for the arm
Starwars,	NNP,	Starwars,	--- No definition found for pos_key n ---
afraid,	JJ,	afraid,	filled with fear or apprehension;filled with regret or concern; used often to soften an unpleasant statement;feeling worry or concern or insecurity;having feelings of aversion or unwillingness
dinosaur,	NNS,	dinosaurs,	any of numerous extinct terrestrial reptiles of the Mesozoic era
dinosaur,	NN,	dinosaur,	any of numerous extinct terrestrial reptiles of the Mesozoic era
kid,	VBG,	kidding,	tell false information to for fun;be silly or tease one another
kid,	NN,	kid,	a young person of either sex;soft smooth leather from the hide of a young goat;English dramatist (1558-1594;a human offspring (son or daughter;young goat
alive,	RB,	alive,	--- No definition found for pos_key a ---
check,	VBG,	checking,	examine so as to determine accuracy, quality, or condition;make an examination or investigation;be careful or certain to do something; make certain of something;lessen the intensity of; temper; hold in restraint; hold or keep within limits;stop for a moment, as if out of uncertainty or caution;put a check mark on or near or next to;slow the growth or development of;be verified or confirmed; pass inspection;be compatible, similar or consistent; coincide in their characteristics;block or impede (a player from the opposing team;develop (a child's or animal's;consign for shipment on a vehicle;hand over something to somebody as for temporary safekeeping;abandon the intended prey, turn, and pursue an inferior prey;stop in a chase especially when scent is lost;mark into squares or draw squares on; draw crossed lines on;decline to initiate betting;hold back, as of a danger or an enemy; check the expansion or influence of;place into check;write out a check on a bank account;find out, learn, or determine with certainty, usually by making an inquiry or other effort;verify by consulting a source or authority;arrest the motion (of something;make cracks or chinks in;become fractured; break or crack on the surface only
must,	MD,	must,	--- No definition found for pos_key x ---
bronchosaurus,	NN,	bronchosaurus,	--- No definition found for pos_key n ---
Flintstones,	NNP,	Flintstones,	pebbles of flint used in masonry construction
swimming,	NN,	swimming,	the act of swimming
pool,	NN,	pool,	an excavation that is (usually;a small lake;an organization of people or resources that can be shared;an association of companies for some definite purpose;any communal combination of funds;a small body of standing water (rainwater;the combined stakes of the betters;something resembling a pool of liquid;any of various games played on a pool table having 6 pockets
read,	VB,	read,	interpret something that is written or printed;have or contain a certain wording or form;look at, interpret, and say out loud something that is written or printed;obtain data from magnetic tapes or other digital sources;interpret the significance of, as of palms, tea leaves, intestines, the sky; also of human behavior;interpret something in a certain way; convey a particular meaning or impression;be a student of a certain subject;indicate a certain reading; of gauges and instruments;audition for a stage role by reading parts of a role;to hear and understand;make sense of a language
book,	NNS,	books,	a written work or composition that has been published (printed on pages bound together;physical objects consisting of a number of pages bound together;a compilation of the known facts regarding something or someone;a written version of a play or other dramatic composition; used in preparing for a performance;a record in which commercial accounts are recorded;a collection of playing cards satisfying the rules of a card game;a collection of rules or prescribed standards on the basis of which decisions are made;the sacred writings of Islam revealed by God to the prophet Muhammad during his life at Mecca and Medina;the sacred writings of the Christian religions;a major division of a long written composition;a number of sheets (ticket or stamps etc.
book,	VB,	book,	engage for a performance;arrange for and reserve (something for someone else;record a charge in a police register;register in a hotel booker
teddy,	NN,	teddy,	plaything consisting of a child's toy bear (usually plush and stuffed with soft materials;a woman's sleeveless undergarment
Santaclaus,	NNP,	Santaclaus,	--- No definition found for pos_key n ---
spider,	NN,	spider,	predatory arachnid with eight legs, two poison fangs, two feelers, and usually two silk-spinning organs at the back end of the body; they spin silk to make cocoons for eggs or traps for prey;a computer program that prowls the internet looking for publicly accessible resources that can be added to a database; the database can then be searched with a search engine;a skillet made of cast iron
sposta,	NNS,	sposta,	--- No definition found for pos_key n ---
sposta,	NN,	sposta,	--- No definition found for pos_key n ---
sposta,	VBG,	sposta,	--- No definition found for pos_key v ---
lieing,	JJ,	lieing,	--- No definition found for pos_key j ---
favor,	NN,	favor,	an act of gracious kindness;an advantage to the benefit of someone or something;an inclination to approve;a feeling of favorable regard;souvenir consisting of a small gift given to a guest at a party
box,	NN,	box,	a (usually rectangular;private area in a theater or grandstand where a small group can watch the performance;the quantity contained in a box;a predicament from which a skillful or graceful escape is impossible;a rectangular drawing;evergreen shrubs or small trees;any one of several designated areas on a ball field where the batter or catcher or coaches are positioned;the driver's seat on a coach;separate partitioned area in a public place for a few people;a blow with the hand (usually on the ear
strong,	JJ,	strong,	having strength or power greater than average or expected;not faint or feeble;having or wielding force or authority;having a strong physiological or chemical effect;immune to attack; incapable of being tampered with;of good quality and condition; solidly built;of verbs not having standard (or regular;being distilled rather than fermented; having a high alcoholic content;freshly made or left;strong and sure
pancake,	NNS,	pancakes,	a flat cake of thin batter fried on both sides on a griddle
pancake,	NN,	pancake,	a flat cake of thin batter fried on both sides on a griddle
breakfast,	NN,	breakfast,	the first meal of the day (usually in the morning
breakfast,	VB,	breakfast,	eat an early morning meal;provide breakfast for
breakfast,	VBP,	breakfast,	eat an early morning meal;provide breakfast for
twinkie,	NNS,	twinkies,	a small sponge cake with a synthetic cream filling
orange,	JJ,	orange,	of the color between red and yellow; similar to the color of a ripe orange
milk,	VBP,	milk,	take milk from female mammals;exploit as much as possible;add milk to
milk,	VB,	milk,	take milk from female mammals;exploit as much as possible;add milk to
milk,	NN,	milk,	a white nutritious liquid secreted by mammals and used as food by human beings;produced by mammary glands of female mammals for feeding their young;a river that rises in the Rockies in northwestern Montana and flows eastward to become a tributary of the Missouri River;any of several nutritive milklike liquids
milk,	VBG,	milking,	take milk from female mammals;exploit as much as possible;add milk to
Ben,	NNP,	Ben,	a mountain or tall hill
love,	VBP,	love,	have a great affection or liking for;get pleasure from;be enamored or in love with;have sexual intercourse with
love,	VBZ,	loves,	have a great affection or liking for;get pleasure from;be enamored or in love with;have sexual intercourse with
hungry,	JJ,	hungry,	feeling hunger; feeling a need or desire to eat food;(usually followed by `for'
great,	JJ,	great,	relatively large in size or number or extent; larger than others of its kind;of major significance or importance;remarkable or out of the ordinary in degree or magnitude or effect;very good;uppercase;in an advanced stage of pregnancy
great,	RB,	great,	--- No definition found for pos_key a ---
guess,	VBP,	guess,	expect, believe, or suppose;put forward, of a guess, in spite of possible refutation;judge tentatively or form an estimate of (quantities or time;guess correctly; solve by guessing
guess,	NN,	guess,	a message expressing an opinion based on incomplete evidence;an estimate based on little or no information
guess,	VB,	guess,	expect, believe, or suppose;put forward, of a guess, in spite of possible refutation;judge tentatively or form an estimate of (quantities or time;guess correctly; solve by guessing
guess,	VBG,	guessing,	expect, believe, or suppose;put forward, of a guess, in spite of possible refutation;judge tentatively or form an estimate of (quantities or time;guess correctly; solve by guessing
guess,	VBD,	guessed,	expect, believe, or suppose;put forward, of a guess, in spite of possible refutation;judge tentatively or form an estimate of (quantities or time;guess correctly; solve by guessing
macaroni,	NN,	macaroni,	a British dandy in the 18th century who affected Continental mannerisms;pasta in the form of slender tubes
cheese,	NN,	cheese,	a solid food prepared from the pressed curd of milk;erect or decumbent Old World perennial with axillary clusters of rosy-purple flowers; introduced in United States
maybe,	RB,	maybe,	by chance
hotdog,	VBZ,	hotdogs,	--- No definition found for pos_key v ---
kinda,	RB,	kinda,	to some (great or small
egg,	NNS,	eggs,	animal reproductive body consisting of an ovum or embryo together with nutritive and protective envelopes; especially the thin-shelled reproductive body laid by e.g. female birds;oval reproductive body of a fowl (especially a hen;one of the two male reproductive glands that produce spermatozoa and secrete androgens
egg,	NN,	egg,	animal reproductive body consisting of an ovum or embryo together with nutritive and protective envelopes; especially the thin-shelled reproductive body laid by e.g. female birds;oval reproductive body of a fowl (especially a hen;one of the two male reproductive glands that produce spermatozoa and secrete androgens
egg,	VBZ,	eggs,	throw eggs at;coat with beaten egg
baby,	NN,	baby,	a very young child (birth to 1 year;the youngest member of a group (not necessarily young;an immature childish person;an unborn child; a human fetus;a very young mammal;a project of personal concern to someone
cold,	JJ,	cold,	having a low or inadequate temperature or feeling a sensation of coldness or having been made cold by e.g. ice or refrigeration;extended meanings; especially of psychological coldness; without human warmth or emotion;having lost freshness through passage of time;(color;marked by errorless familiarity;lacking originality or spontaneity; no longer new;so intense as to be almost uncontrollable;sexually unresponsive;without compunction or human feeling;feeling or showing no enthusiasm;unconscious from a blow or shock or intoxication;of a seeker; far from the object sought;lacking the warmth of life
anywhere,	RB,	anywhere,	at or in or to any place;`anyplace' is used informally for `anywhere'
halloween,	NN,	halloween,	the evening before All Saints' Day; often devoted to pranks played by young people
scary,	JJ,	scary,	provoking fear terror
garbage,	NN,	garbage,	food that is discarded (as from a kitchen;a worthless message;a receptacle where waste can be discarded
slow,	VB,	slow,	lose velocity; move more slowly;become slow or slower;cause to proceed more slowly
slow,	JJ,	slow,	not moving quickly; taking a comparatively long time;at a slow tempo;slow to learn or understand; lacking intellectual acuity;(used of timepieces;so lacking in interest as to cause mental weariness;(of business;or slow
slow,	RB,	slow,	without speed (`slow' is sometimes used informally for `slowly';of timepieces
together,	RB,	together,	in contact with each other or in proximity;assembled in one place;in each other's company;at the same time;with cooperation and interchange;with a common plan
drip,	VB,	drip,	fall in drops;let or cause to fall in drops
drip,	VBP,	drip,	fall in drops;let or cause to fall in drops
window,	NN,	window,	a framework of wood or metal that contains a glass windowpane and is built into a wall or roof to admit light or air;a transparent opening in a vehicle that allow vision out of the sides or back; usually is capable of being opened;a transparent panel (as of an envelope;an opening that resembles a window in appearance or function;the time period that is considered best for starting or finishing something;a pane of glass in a window;an opening in a wall or screen that admits light and air and through which customers can be served;(computer science
walk,	VB,	walk,	use one's feet to advance; advance by steps;accompany or escort;obtain a base on balls;traverse or cover by walking;give a base on balls to;live or behave in a specified manner;be or act in association with;walk at a pace;make walk;take a walk; go for a walk; walk for pleasure
walk,	VBD,	walked,	use one's feet to advance; advance by steps;accompany or escort;obtain a base on balls;traverse or cover by walking;give a base on balls to;live or behave in a specified manner;be or act in association with;walk at a pace;make walk;take a walk; go for a walk; walk for pleasure
phooey,	NN,	phooey,	--- No definition found for pos_key n ---
many,	JJ,	many,	a quantifier that can be used with count nouns and is often preceded by `as' or `too' or `so' or `that'; amounting to a large but indefinite number
everywhere,	RB,	everywhere,	to or in any or all places;`everyplace' is used informally for `everywhere'
bag,	NN,	bag,	a flexible container with a single opening;the quantity of game taken in a particular period (usually by one person;a place that the runner must touch before scoring;a container used for carrying money and small personal items or accessories (especially by women;the quantity that a bag will hold;a portable rectangular container for carrying clothes;an ugly or ill-tempered woman;mammary gland of bovids (cows and sheep and goats;an activity that you like or at which you are superior
move,	VB,	move,	change location; move, travel, or proceed, also metaphorically;cause to move or shift into a new position or place, both in a concrete and in an abstract sense;move so as to change position, perform a nontranslational motion;change residence, affiliation, or place of employment;follow a procedure or take a course;be in a state of action;go or proceed from one point to another;perform an action, or work out or perform (an action;have an emotional or cognitive impact upon;give an incentive for action;arouse sympathy or compassion in;dispose of by selling;progress by being changed;live one's life in a specified environment;have a turn; make one's move in a game;propose formally; in a debate or parliamentary meeting
move,	VBZ,	moves,	change location; move, travel, or proceed, also metaphorically;cause to move or shift into a new position or place, both in a concrete and in an abstract sense;move so as to change position, perform a nontranslational motion;change residence, affiliation, or place of employment;follow a procedure or take a course;be in a state of action;go or proceed from one point to another;perform an action, or work out or perform (an action;have an emotional or cognitive impact upon;give an incentive for action;arouse sympathy or compassion in;dispose of by selling;progress by being changed;live one's life in a specified environment;have a turn; make one's move in a game;propose formally; in a debate or parliamentary meeting
television,	NN,	television,	broadcasting visual images of stationary or moving objects;a telecommunication system that transmits images of objects (stationary or moving;an electronic device that receives television signals and displays them on a screen
match,	VBP,	match,	be compatible, similar or consistent; coincide in their characteristics;provide funds complementary to;bring two objects, ideas, or people together;be equal to in quality or ability;make correspond or harmonize;give or join in marriage;set into opposition or rivalry;be equal or harmonize;make equal, uniform, corresponding, or matching
match,	VB,	match,	be compatible, similar or consistent; coincide in their characteristics;provide funds complementary to;bring two objects, ideas, or people together;be equal to in quality or ability;make correspond or harmonize;give or join in marriage;set into opposition or rivalry;be equal or harmonize;make equal, uniform, corresponding, or matching
match,	NN,	match,	lighter consisting of a thin piece of wood or cardboard tipped with combustible chemical; ignites with friction;a formal contest in which two or more persons or teams compete;a burning piece of wood or cardboard;an exact duplicate;the score needed to win a match;a person regarded as a good matrimonial prospect;a person who is of equal standing with another in a group;a pair of people who live together;something that resembles or harmonizes with
step,	VB,	step,	shift or move by taking a step;put down or press the foot, place the foot;cause (a computer;treat badly;furnish with steps;move with one's feet in a specific manner;walk a short distance to a specified place or in a specified manner;place (a ship's mast;measure (distances;move or proceed as if by steps into a new situation
step,	VBD,	stepped,	shift or move by taking a step;put down or press the foot, place the foot;cause (a computer;treat badly;furnish with steps;move with one's feet in a specific manner;walk a short distance to a specified place or in a specified manner;place (a ship's mast;measure (distances;move or proceed as if by steps into a new situation
wash,	VB,	wash,	clean with some chemical process;cleanse (one's body;cleanse with a cleaning agent, such as soap, and water;move by or as if by water;be capable of being washed;admit to testing or proof;separate dirt or gravel from (precious minerals;apply a thin coating of paint, metal, etc., to;remove by the application of water or other liquid and soap or some other cleaning agent;form by erosion;make moist;wash or flow against;to cleanse (itself or another animal
wash,	VBP,	wash,	clean with some chemical process;cleanse (one's body;cleanse with a cleaning agent, such as soap, and water;move by or as if by water;be capable of being washed;admit to testing or proof;separate dirt or gravel from (precious minerals;apply a thin coating of paint, metal, etc., to;remove by the application of water or other liquid and soap or some other cleaning agent;form by erosion;make moist;wash or flow against;to cleanse (itself or another animal
wash,	VBG,	washing,	clean with some chemical process;cleanse (one's body;cleanse with a cleaning agent, such as soap, and water;move by or as if by water;be capable of being washed;admit to testing or proof;separate dirt or gravel from (precious minerals;apply a thin coating of paint, metal, etc., to;remove by the application of water or other liquid and soap or some other cleaning agent;form by erosion;make moist;wash or flow against;to cleanse (itself or another animal
give,	VB,	give,	cause to have, in the abstract sense or physical sense;be the cause or source of;transfer possession of something concrete or abstract to somebody;convey or reveal information;convey, as of a compliment, regards, attention, etc.; bestow;organize or be responsible for;convey or communicate; of a smile, a look, a physical gesture;give as a present; make a gift of;cause to happen or be responsible for;dedicate;give or supply;transmit (knowledge or skills;bring about;leave with; give temporarily;emit or utter;endure the loss of;place into the hands or custody of;give entirely to a specific person, activity, or cause;give (as medicine;give or convey physically;bestow;bestow, especially officially;move in order to make room for someone for something;give food to;contribute to some cause;break down, literally or metaphorically;estimate the duration or outcome of something;execute and deliver;deliver in exchange or recompense;afford access to;present to view;perform for an audience;be flexible under stress of physical force;propose;accord by verdict;manifest or show;offer in good faith;submit for consideration, judgment, or use;guide or direct, as by behavior of persuasion;allow to have or take;inflict as a punishment;consent to engage in sexual intercourse with a man;proffer (a body part
rack,	NN,	rack,	framework for holding objects;rib section of a forequarter of veal or pork or especially lamb or mutton;the destruction or collapse of something;an instrument of torture that stretches or disjoints or mutilates victims;a support for displaying various articles;a form of torture in which pain is inflicted by stretching the body;a rapid gait of a horse in which each foot strikes the ground separately
hang,	VBP,	hang,	be suspended or hanging;cause to be hanging or suspended;kill by hanging;let drop or droop;fall or flow in a certain way;be menacing, burdensome, or oppressive;give heed (to;be suspended or poised;hold on tightly or tenaciously;be exhibited;prevent from reaching a verdict, of a jury;decorate or furnish with something suspended;be placed in position as by a hinge;place in position as by a hinge so as to allow free movement in one direction;suspend (meat
hang,	VBD,	hung,	be suspended or hanging;cause to be hanging or suspended;kill by hanging;let drop or droop;fall or flow in a certain way;be menacing, burdensome, or oppressive;give heed (to;be suspended or poised;hold on tightly or tenaciously;be exhibited;prevent from reaching a verdict, of a jury;decorate or furnish with something suspended;be placed in position as by a hinge;place in position as by a hinge so as to allow free movement in one direction;suspend (meat
leave,	VB,	leave,	go away from a place;go and leave behind, either intentionally or by neglect or forgetfulness;act or be so as to become in a specified state;leave unchanged or undisturbed or refrain from taking;move out of or depart from;make a possibility or provide opportunity for; permit to be attainable or cause to remain;produce as a result or residue;remove oneself from an association with or participation in;put into the care or protection of someone;leave or give by will after one's death;have left or have as a remainder;be survived by after one's death;transmit (knowledge or skills;leave behind unintentionally
leave,	VBP,	leave,	go away from a place;go and leave behind, either intentionally or by neglect or forgetfulness;act or be so as to become in a specified state;leave unchanged or undisturbed or refrain from taking;move out of or depart from;make a possibility or provide opportunity for; permit to be attainable or cause to remain;produce as a result or residue;remove oneself from an association with or participation in;put into the care or protection of someone;leave or give by will after one's death;have left or have as a remainder;be survived by after one's death;transmit (knowledge or skills;leave behind unintentionally
leave,	VBN,	left,	go away from a place;go and leave behind, either intentionally or by neglect or forgetfulness;act or be so as to become in a specified state;leave unchanged or undisturbed or refrain from taking;move out of or depart from;make a possibility or provide opportunity for; permit to be attainable or cause to remain;produce as a result or residue;remove oneself from an association with or participation in;put into the care or protection of someone;leave or give by will after one's death;have left or have as a remainder;be survived by after one's death;transmit (knowledge or skills;leave behind unintentionally
leave,	VBD,	left,	go away from a place;go and leave behind, either intentionally or by neglect or forgetfulness;act or be so as to become in a specified state;leave unchanged or undisturbed or refrain from taking;move out of or depart from;make a possibility or provide opportunity for; permit to be attainable or cause to remain;produce as a result or residue;remove oneself from an association with or participation in;put into the care or protection of someone;leave or give by will after one's death;have left or have as a remainder;be survived by after one's death;transmit (knowledge or skills;leave behind unintentionally
Jose,	NNP,	Jose,	--- No definition found for pos_key n ---
joker,	NN,	joker,	a person who enjoys telling or playing jokes;a person who does something thoughtless or annoying;an inconspicuous clause in a document or bill that affects its meaning in a way that is not immediately apparent;a playing card that is usually printed with a picture of a jester
close,	JJ,	close,	at or within a short distance in space or time or having elements near each other;close in relevance or relationship;not far distant in time or space or degree or circumstances;rigorously attentive; strict and thorough;marked by fidelity to an original;(of a contest or contestants;crowded;lacking fresh air;of textiles;strictly confined or guarded;confined to specific persons;fitting closely but comfortably;used of hair or haircuts;giving or spending with reluctance;or near;inclined to secrecy or reticence about divulging information
close,	VB,	close,	move so that an opening or passage is obstructed; make shut;become closed;cease to operate or cause to cease operating;finish or terminate (meetings, speeches, etc.;come to a close;complete a business deal, negotiation, or an agreement;be priced or listed when trading stops;engage at close quarters;cause a window or an application to disappear on a computer desktop;change one's body stance so that the forward shoulder and foot are closer to the intended point of impact;come together, as if in an embrace;draw near;bring together all the elements or parts of;bar access to;fill or stop up;unite or bring into contact or bring together the edges of;finish a game in baseball by protecting a lead
close,	RB,	close,	near in time or place or relationship;in an attentive manner
airplane,	NNS,	airplanes,	an aircraft that has a fixed wing and is powered by propellers or jets
airplane,	NN,	airplane,	an aircraft that has a fixed wing and is powered by propellers or jets
fireman,	NN,	fireman,	play in which children pretend to put out a fire;a laborer who tends fires (as on a coal-fired train or steamship;a pitcher who does not start the game;a member of a fire department who tries to extinguish fires
grandma,	NN,	grandma's,	the mother of your father or mother
girl,	NN,	girl,	a young female;a youthful female person;a female human offspring;a girl or young woman with whom a man is romantically involved;a friendly informal reference to a grown woman
girl,	NNS,	girls,	a young female;a youthful female person;a female human offspring;a girl or young woman with whom a man is romantically involved;a friendly informal reference to a grown woman
save,	VB,	save,	save from ruin, destruction, or harm;to keep up and reserve for personal or special use;bring into safety;spend less; buy at a reduced price;accumulate money for future use;make unnecessary an expenditure or effort;save from sins;refrain from harming;spend sparingly, avoid the waste of;retain rights to;record data on a computer
save,	VBD,	saved,	save from ruin, destruction, or harm;to keep up and reserve for personal or special use;bring into safety;spend less; buy at a reduced price;accumulate money for future use;make unnecessary an expenditure or effort;save from sins;refrain from harming;spend sparingly, avoid the waste of;retain rights to;record data on a computer
hospital,	NN,	hospital,	a health facility where patients receive treatment;a medical institution where sick or injured people are given medical or surgical care
yesterday,	NN,	yesterday,	the day immediately before today;the recent past
different,	JJ,	different,	unlike in nature or quality or form or degree;distinctly separate from the first;or different;differing from all others; not ordinary;distinct or separate
triangle,	NN,	triangle,	a three-sided polygon;something approximating the shape of a triangle;a small northern constellation near Perseus between Andromeda and Aries;any of various triangular drafting instruments used to draw straight lines at specified angles;a percussion instrument consisting of a metal bar bent in the shape of an open triangle
share,	NN,	share,	assets belonging to or due to or contributed by an individual person or group;any of the equal portions into which the capital stock of a corporation is divided and ownership of which is evidenced by a stock certificate;the allotment of some amount by dividing something;the effort contributed by a person in bringing about a result;a sharp steel wedge that cuts loose the top layer of soil
brother,	NN,	brother,	a male with the same parents as someone else;a male person who is a fellow member (of a fraternity or religion or other group;a close friend who accompanies his buddies in their activities;used as a term of address for those male persons engaged in the same movement;(Roman Catholic Church
brother,	NNS,	brothers,	a male with the same parents as someone else;a male person who is a fellow member (of a fraternity or religion or other group;a close friend who accompanies his buddies in their activities;used as a term of address for those male persons engaged in the same movement;(Roman Catholic Church
listen,	VB,	listen,	hear with intention;listen and pay attention;pay close attention to; give heed to
fancy,	NN,	fancy,	something many people believe that is false;imagination or fantasy; held by Coleridge to be more casual and superficial than true imagination;a predisposition to like something
crawl,	VB,	crawl,	move slowly; in the case of people or animals with the body near the ground;feel as if crawling with insects;be full of;show submission or fear;swim by doing the crawl
dinner,	NN,	dinner,	the main meal of the day served in the evening or at midday;a party of people assembled to have dinner together
plate,	NN,	plate,	(baseball;a sheet of metal or wood or glass or plastic;a full-page illustration (usually on slick paper;dish on which food is served or from which food is eaten;the quantity contained in a plate;a rigid layer of the Earth's crust that is believed to drift slowly;the thin under portion of the forequarter;a main course served on a plate;any flat platelike body structure or part;the positively charged electrode in a vacuum tube;a flat sheet of metal or glass on which a photographic image can be recorded;structural member consisting of a horizontal beam that provides bearing and anchorage;a shallow receptacle for collection in church;a metal sheathing of uniform thickness (such as the shield attached to an artillery piece to protect the gunners;a dental appliance that artificially replaces missing teeth
plate,	VB,	plate,	coat with a layer of metal
plate,	NNS,	plates,	(baseball;a sheet of metal or wood or glass or plastic;a full-page illustration (usually on slick paper;dish on which food is served or from which food is eaten;the quantity contained in a plate;a rigid layer of the Earth's crust that is believed to drift slowly;the thin under portion of the forequarter;a main course served on a plate;any flat platelike body structure or part;the positively charged electrode in a vacuum tube;a flat sheet of metal or glass on which a photographic image can be recorded;structural member consisting of a horizontal beam that provides bearing and anchorage;a shallow receptacle for collection in church;a metal sheathing of uniform thickness (such as the shield attached to an artillery piece to protect the gunners;a dental appliance that artificially replaces missing teeth
knife,	NN,	knife,	edge tool used as a cutting instrument; has a pointed blade with a sharp edge and a handle;a weapon with a handle and blade with a sharp point;any long thin projection that is transient
